Fecha Creación,Mesa,Negocio,No. Factura,Total,Categoría,Producto,Precio de venta,Cantidad,Total,Total Bruto,Impuesto,Valor Descuentos,Promoción,Valor Neto,Costo Promedio,Margen de utilidad ($),Margen de utilidad (%)
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4647,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4672,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4675,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4675,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4677,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
5/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4679,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
6/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4712,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
7/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4737,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
7/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4741,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
7/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4751,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
8/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4762,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
8/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4781,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
8/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4781,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
9/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4789,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
9/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4789,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
9/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4799,"$23,800.00",Helados,Monki - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$3,000.43","$10,795.87",78.25
9/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4799,"$23,800.00",Helados,Vaso pequeno de Helado Suave,"$8,900.00",1,"$8,900.00","$8,240.74",INC,$0.00,$0.00,"$8,240.74","$2,656.37","$5,584.38",67.77
10/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4820,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
10/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4838,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
10/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4846,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
11/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4872,"$23,800.00",Helados,Vaso pequeno de Helado Suave,"$8,900.00",1,"$8,900.00","$8,240.74",INC,$0.00,$0.00,"$8,240.74","$2,656.37","$5,584.38",67.77
11/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4872,"$23,800.00",Helados,Monki - Mediano,"$14,900.00",1,"$14,900.00","$13,796.30",INC,$0.00,$0.00,"$13,796.30","$3,000.43","$10,795.87",78.25
11/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4878,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
11/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4881,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4905,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4915,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4923,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4926,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4938,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
12/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4964,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
13/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4984,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
13/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM4992,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
16/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5047,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
16/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5057,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
16/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5063,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
17/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5076,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
17/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5096,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
18/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5113,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
18/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5131,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
18/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5134,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
18/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5140,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5157,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5182,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5182,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5212,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
19/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5213,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
21/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5267,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
22/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5285,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
23/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5302,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
23/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5312,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
23/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5314,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
25/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5376,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
25/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5376,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
25/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5401,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
25/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5408,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
25/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5413,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
25/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5423,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5437,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5451,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5455,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5458,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
26/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5501,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
28/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5523,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
28/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5530,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
28/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5530,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
28/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5537,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
29/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5545,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5603,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5619,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5631,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
31/10/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5644,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5655,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5660,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5676,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$2,147.83","$8,870.69",80.51
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5676,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",1,"$11,900.00","$11,018.52",INC,$0.00,$0.00,"$11,018.52","$1,708.63","$9,309.89",84.49
1/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5683,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
2/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5738,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
2/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5746,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
2/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5749,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
2/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5756,"$23,800.00",Helados,Monki - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$3,417.26","$18,619.78",84.49
2/11/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM5765,"$23,800.00",Helados,Hielo - Pequeno,"$11,900.00",2,"$23,800.00","$22,037.04",INC,$0.00,$0.00,"$22,037.04","$4,295.66","$17,741.38",80.51
23/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM333,"$23,700.00",Toppings,Topping o salsa generico,"$2,500.00",2,"$5,000.00","$4,629.63",INC,$0.00,$0.00,"$4,629.63","$1,800.00","$2,829.63",61.12
23/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM333,"$23,700.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
23/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM333,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",2,"$11,800.00","$10,925.93",INC,$0.00,$0.00,"$10,925.93","$1,966.26","$8,959.67",82.00
30/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM732,"$23,700.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,896.83","$8,195.76",81.21
30/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM732,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
30/6/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM732,"$23,700.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
1/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM777,"$23,700.00",Helados,Vaso de Helado Suave,"$7,900.00",3,"$23,700.00","$21,944.44",INC,$0.00,$0.00,"$21,944.44","$8,419.10","$13,525.35",61.63
4/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM902,"$23,700.00",Helados,Monki - Mini,"$6,900.00",2,"$13,800.00","$12,777.78",INC,$0.00,$0.00,"$12,777.78","$3,013.46","$9,764.32",76.42
4/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM902,"$23,700.00",Helados,Hielo - Pequeno,"$9,900.00",1,"$9,900.00","$9,166.67",INC,$0.00,$0.00,"$9,166.67","$2,147.83","$7,018.84",76.57
5/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM986,"$23,700.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,896.83","$8,195.76",81.21
5/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM986,"$23,700.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
5/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM986,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
9/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1171,"$23,700.00",Helados,Vaso de Helado Suave,"$7,900.00",3,"$23,700.00","$21,944.44",INC,$0.00,$0.00,"$21,944.44","$8,419.10","$13,525.35",61.63
13/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,132,"$23,700.00",Helados,Monki - Mini,"$6,900.00",2,"$13,800.00","$12,777.78",INC,$0.00,$0.00,"$12,777.78","$3,013.46","$9,764.32",76.42
13/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,132,"$23,700.00",Helados,Hielo - Pequeno,"$9,900.00",1,"$9,900.00","$9,166.67",INC,$0.00,$0.00,"$9,166.67","$2,147.83","$7,018.84",76.57
20/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,530,"$23,700.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,896.83","$8,195.76",81.21
20/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,530,"$23,700.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,506.73","$4,882.16",76.42
20/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,530,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
26/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,879,"$23,700.00",Helados,Cono,"$3,900.00",1,"$3,900.00","$3,611.11",INC,$0.00,$0.00,"$3,611.11","$1,314.04","$2,297.07",63.61
26/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,879,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
26/7/2025,Caja 1,MONKI HIELO ITALIANO SAS,879,"$23,700.00",Helados,Monki - Mediano,"$13,900.00",1,"$13,900.00","$12,870.37",INC,$0.00,$0.00,"$12,870.37","$3,000.43","$9,869.94",76.69
3/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1547,"$23,700.00",Helados,Hielo - Pequeno,"$9,900.00",1,"$9,900.00","$9,166.67",INC,$0.00,$0.00,"$9,166.67","$2,147.83","$7,018.84",76.57
3/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1547,"$23,700.00",Helados,Monki - Mini,"$6,900.00",2,"$13,800.00","$12,777.78",INC,$0.00,$0.00,"$12,777.78","$3,117.06","$9,660.72",75.61
7/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1803,"$23,700.00",Helados,Vaso de Helado Suave,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81","$2,656.37","$4,658.45",63.69
7/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1803,"$23,700.00",Helados,Hielo - Pequeno,"$9,900.00",1,"$9,900.00","$9,166.67",INC,$0.00,$0.00,"$9,166.67","$2,147.83","$7,018.84",76.57
7/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM1803,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
24/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2690,"$23,700.00",Helados,Hielo - Pequeno,"$9,900.00",1,"$9,900.00","$9,166.67",INC,$0.00,$0.00,"$9,166.67","$2,147.83","$7,018.84",76.57
24/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2690,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
24/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2690,"$23,700.00",Helados,Vaso de Helado Suave,"$7,900.00",1,"$7,900.00","$7,314.81",INC,$0.00,$0.00,"$7,314.81","$2,656.37","$4,658.45",63.69
25/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2720,"$23,700.00",Helados,Monki - Pequeno,"$10,900.00",1,"$10,900.00","$10,092.59",INC,$0.00,$0.00,"$10,092.59","$1,708.63","$8,383.96",83.07
25/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2720,"$23,700.00",Helados,Monki - Mini,"$6,900.00",1,"$6,900.00","$6,388.89",INC,$0.00,$0.00,"$6,388.89","$1,558.53","$4,830.36",75.61
25/8/2025,Caja 1,MONKI HIELO ITALIANO SAS,POSM2720,"$23,700.00",Helados,Hielo - Mini,"$5,900.00",1,"$5,900.00","$5,462.96",INC,$0.00,$0.00,"$5,462.96",$983.13,"$4,479.83",82.00
